subset	fraction_pct	left	right	metric	difference_left_minus_right	ci95_low	ci95_high	unit	bootstrap_draws	resampling	ci_status	finite_bootstrap_draws
Ruiz52	25	Transfer-All	LeDock	pose_density_lt2_pct	-1.9871794871794872	-8.26923076923077	3.8461538461538467	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	25	Transfer-All	LeDock	coverage_k10_lt2_pct	9.61538461538461	-5.128205128205131	24.358974358974365	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	25	Transfer-All	LeDock	median_best_rmsd_A	-0.23716868831763138	-0.7729942009317675	0.17547762438673353	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	25	Transfer-All	LeDock	valid_fraction_pct	2.948717948717942	0.06410256410255499	6.987179487179489	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	25	Transfer-All	PLANTS	pose_density_lt2_pct	5.641025641025642	2.1153846153846168	9.871794871794872	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	25	Transfer-All	PLANTS	coverage_k10_lt2_pct	17.307692307692307	5.128205128205128	30.128205128205128	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	25	Transfer-All	PLANTS	median_best_rmsd_A	-1.4265018699842984	-2.2634119190163826	-0.9309070708708393	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	25	Transfer-All	PLANTS	valid_fraction_pct	3.846153846153854	0.0	9.615384615384599	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	25	Transfer-All	AutoDock-GPU	pose_density_lt2_pct	3.9743589743589753	-0.8974358974358942	8.84775641025639	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	25	Transfer-All	AutoDock-GPU	coverage_k10_lt2_pct	19.871794871794872	7.051282051282051	33.33333333333333	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	25	Transfer-All	AutoDock-GPU	median_best_rmsd_A	-1.3274647399842983	-2.0961853943302526	-0.7828008970118573	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	25	Transfer-All	AutoDock-GPU	valid_fraction_pct	1.9230769230769482	0.0	5.769230769230774	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	25	Transfer-NonSurface	Vina	pose_density_lt2_pct	1.5384615384615388	-0.833333333333333	4.102564102564103	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	25	Transfer-NonSurface	Vina	coverage_k10_lt2_pct	6.410256410256405	-3.846153846153845	17.30769230769231	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	25	Transfer-NonSurface	Vina	median_best_rmsd_A	-2.0670309851437856	-3.4350477715400554	-0.8858713050984194	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY_WITH_CENSORED_DRAWS	9961
Ruiz52	25	Transfer-NonSurface	Vina	valid_fraction_pct	28.846153846153854	17.307692307692307	41.666666666666664	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	25	Transfer-NonSurface	rDock	pose_density_lt2_pct	-6.538461538461537	-13.461538461538463	-0.38461538461538414	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	25	Transfer-NonSurface	rDock	coverage_k10_lt2_pct	0.6410256410256387	-11.538461538461537	12.82051282051282	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	25	Transfer-NonSurface	rDock	median_best_rmsd_A	-0.5332183868104523	-1.229396126599655	0.05238036087469173	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	25	Transfer-NonSurface	rDock	valid_fraction_pct	0.0	0.0	0.0	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	25	Transfer-NonSurface	LeDock	pose_density_lt2_pct	-7.051282051282052	-13.525641025641026	-1.4102564102564106	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	25	Transfer-NonSurface	LeDock	coverage_k10_lt2_pct	-5.128205128205135	-17.948717948717956	7.692307692307693	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	25	Transfer-NonSurface	LeDock	median_best_rmsd_A	0.2932482231895479	-0.23578635432187237	0.76058549688993	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	25	Transfer-NonSurface	LeDock	valid_fraction_pct	2.948717948717942	0.06410256410255499	6.987179487179489	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	25	Transfer-NonSurface	PLANTS	pose_density_lt2_pct	0.5769230769230775	-1.9871794871794881	3.1410256410256414	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	25	Transfer-NonSurface	PLANTS	coverage_k10_lt2_pct	2.564102564102562	-7.051282051282051	12.179487179487182	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	25	Transfer-NonSurface	PLANTS	median_best_rmsd_A	-0.8960849584771191	-1.674970681074346	-0.3794433593338215	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	25	Transfer-NonSurface	PLANTS	valid_fraction_pct	3.846153846153854	0.0	9.615384615384599	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	25	Transfer-NonSurface	AutoDock-GPU	pose_density_lt2_pct	-1.0897435897435894	-5.44871794871795	2.5641025641025643	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	25	Transfer-NonSurface	AutoDock-GPU	coverage_k10_lt2_pct	5.128205128205128	-5.128205128205128	16.025641025641022	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	25	Transfer-NonSurface	AutoDock-GPU	median_best_rmsd_A	-0.797047828477119	-1.552927221161661	-0.19737762637331918	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	25	Transfer-NonSurface	AutoDock-GPU	valid_fraction_pct	1.9230769230769482	0.0	5.769230769230774	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	50	Transfer-All	Vina	pose_density_lt2_pct	8.333333333333332	4.03846153846154	13.461538461538463	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	50	Transfer-All	Vina	coverage_k10_lt2_pct	24.358974358974354	12.179487179487175	37.17948717948718	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	50	Transfer-All	Vina	median_best_rmsd_A	-2.6629104262997307	-4.042861770217617	-1.5756080371360686	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY_WITH_CENSORED_DRAWS	9961
Ruiz52	50	Transfer-All	Vina	valid_fraction_pct	28.846153846153854	17.307692307692307	41.666666666666664	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	50	Transfer-All	rDock	pose_density_lt2_pct	0.2564102564102555	-7.371794871794867	7.435897435897436	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	50	Transfer-All	rDock	coverage_k10_lt2_pct	18.589743589743588	5.128205128205128	32.05128205128206	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	50	Transfer-All	rDock	median_best_rmsd_A	-1.1290978279663975	-1.860082725897472	-0.6263651847704159	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	50	Transfer-All	rDock	valid_fraction_pct	0.0	0.0	0.0	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	50	Transfer-All	LeDock	pose_density_lt2_pct	-0.25641025641025905	-6.73076923076923	5.96153846153846	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	50	Transfer-All	LeDock	coverage_k10_lt2_pct	12.820512820512814	-1.2820512820512846	26.92307692307692	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	50	Transfer-All	LeDock	median_best_rmsd_A	-0.30263121796639725	-0.864031050247558	0.07918069987804228	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	50	Transfer-All	LeDock	valid_fraction_pct	2.948717948717942	0.06410256410255499	6.987179487179489	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	50	Transfer-All	PLANTS	pose_density_lt2_pct	7.3717948717948705	3.5256410256410255	12.115384615384617	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	50	Transfer-All	PLANTS	coverage_k10_lt2_pct	20.51282051282051	8.974358974358971	32.69230769230769	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	50	Transfer-All	PLANTS	median_best_rmsd_A	-1.4919643996330643	-2.3318182567803403	-1.038536707556738	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	50	Transfer-All	PLANTS	valid_fraction_pct	3.846153846153854	0.0	9.615384615384599	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	50	Transfer-All	AutoDock-GPU	pose_density_lt2_pct	5.7051282051282035	0.8974358974358978	10.76923076923077	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	50	Transfer-All	AutoDock-GPU	coverage_k10_lt2_pct	23.076923076923077	10.256410256410259	35.8974358974359	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	50	Transfer-All	AutoDock-GPU	median_best_rmsd_A	-1.3929272696330641	-2.207638796908188	-0.8521531019745282	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	50	Transfer-All	AutoDock-GPU	valid_fraction_pct	1.9230769230769482	0.0	5.769230769230774	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	50	Transfer-NonSurface	Vina	pose_density_lt2_pct	3.7179487179487176	0.8333333333333339	7.2435897435897445	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	50	Transfer-NonSurface	Vina	coverage_k10_lt2_pct	11.538461538461533	1.2820512820512846	22.435897435897434	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	50	Transfer-NonSurface	Vina	median_best_rmsd_A	-2.2963452707555745	-3.681030453157915	-1.1773544866875325	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY_WITH_CENSORED_DRAWS	9961
Ruiz52	50	Transfer-NonSurface	Vina	valid_fraction_pct	28.846153846153854	17.307692307692307	41.666666666666664	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	50	Transfer-NonSurface	rDock	pose_density_lt2_pct	-4.358974358974359	-11.602564102564102	2.3717948717948714	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	50	Transfer-NonSurface	rDock	coverage_k10_lt2_pct	5.7692307692307665	-5.7692307692307665	17.30769230769231	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	50	Transfer-NonSurface	rDock	median_best_rmsd_A	-0.7625326724222412	-1.5079036333702642	-0.23854364032430372	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	50	Transfer-NonSurface	rDock	valid_fraction_pct	0.0	0.0	0.0	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	50	Transfer-NonSurface	LeDock	pose_density_lt2_pct	-4.871794871794873	-11.410256410256409	0.9615384615384626	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	50	Transfer-NonSurface	LeDock	coverage_k10_lt2_pct	-7.105427357601002e-15	-12.179487179487179	11.53846153846154	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	50	Transfer-NonSurface	LeDock	median_best_rmsd_A	0.063933937577759	-0.5030204200688525	0.4809813131394014	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	50	Transfer-NonSurface	LeDock	valid_fraction_pct	2.948717948717942	0.06410256410255499	6.987179487179489	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	50	Transfer-NonSurface	PLANTS	pose_density_lt2_pct	2.7564102564102564	-0.06410256410256454	6.153846153846155	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	50	Transfer-NonSurface	PLANTS	coverage_k10_lt2_pct	7.69230769230769	-1.282051282051281	17.307692307692307	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	50	Transfer-NonSurface	PLANTS	median_best_rmsd_A	-1.125399244088908	-1.9680336591551766	-0.6258069284743637	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	50	Transfer-NonSurface	PLANTS	valid_fraction_pct	3.846153846153854	0.0	9.615384615384599	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	50	Transfer-NonSurface	AutoDock-GPU	pose_density_lt2_pct	1.0897435897435894	-4.166666666666667	5.96153846153846	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	50	Transfer-NonSurface	AutoDock-GPU	coverage_k10_lt2_pct	10.256410256410255	0.0	21.15384615384615	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	50	Transfer-NonSurface	AutoDock-GPU	median_best_rmsd_A	-1.0263621140889079	-1.8181776320335619	-0.48507943958971333	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	50	Transfer-NonSurface	AutoDock-GPU	valid_fraction_pct	1.9230769230769482	0.0	5.769230769230774	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	100	Transfer-All	Vina	pose_density_lt2_pct	10.44871794871795	5.448717948717949	16.217948717948715	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	100	Transfer-All	Vina	coverage_k10_lt2_pct	33.97435897435898	19.871794871794872	48.07692307692308	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	100	Transfer-All	Vina	median_best_rmsd_A	-2.9721616090912697	-4.352383372719758	-1.7745817145633185	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY_WITH_CENSORED_DRAWS	9961
Ruiz52	100	Transfer-All	Vina	valid_fraction_pct	28.846153846153854	17.307692307692307	41.666666666666664	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	100	Transfer-All	rDock	pose_density_lt2_pct	2.371794871794874	-5.386217948717951	9.807692307692305	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	100	Transfer-All	rDock	coverage_k10_lt2_pct	28.205128205128215	12.820512820512825	42.94871794871795	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	100	Transfer-All	rDock	median_best_rmsd_A	-1.4383490107579362	-2.1336823884312865	-0.8488622834247446	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	100	Transfer-All	rDock	valid_fraction_pct	0.0	0.0	0.0	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	100	Transfer-All	LeDock	pose_density_lt2_pct	1.8589743589743595	-5.064102564102564	8.461538461538462	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	100	Transfer-All	LeDock	coverage_k10_lt2_pct	22.43589743589744	7.692307692307686	37.82051282051282	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	100	Transfer-All	LeDock	median_best_rmsd_A	-0.611882400757936	-1.122981968713107	-0.12751340124202723	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	100	Transfer-All	LeDock	valid_fraction_pct	2.948717948717942	0.06410256410255499	6.987179487179489	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	100	Transfer-All	PLANTS	pose_density_lt2_pct	9.487179487179489	4.935897435897435	14.807692307692305	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	100	Transfer-All	PLANTS	coverage_k10_lt2_pct	30.12820512820514	16.666666666666664	43.58974358974359	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	100	Transfer-All	PLANTS	median_best_rmsd_A	-1.801215582424603	-2.5789373105809807	-1.2668057254475624	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	100	Transfer-All	PLANTS	valid_fraction_pct	3.846153846153854	0.0	9.615384615384599	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	100	Transfer-All	AutoDock-GPU	pose_density_lt2_pct	7.820512820512822	2.435897435897436	13.461538461538462	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	100	Transfer-All	AutoDock-GPU	coverage_k10_lt2_pct	32.69230769230771	19.230769230769237	45.51282051282052	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	100	Transfer-All	AutoDock-GPU	median_best_rmsd_A	-1.7021784524246029	-2.4399864448750064	-1.1078994111259128	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	100	Transfer-All	AutoDock-GPU	valid_fraction_pct	1.9230769230769482	0.0	5.769230769230774	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	100	Transfer-NonSurface	Vina	pose_density_lt2_pct	6.410256410256412	2.7564102564102564	10.769230769230766	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	100	Transfer-NonSurface	Vina	coverage_k10_lt2_pct	19.871794871794865	7.692307692307697	33.33333333333333	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	100	Transfer-NonSurface	Vina	median_best_rmsd_A	-2.492353468305151	-3.858284136638176	-1.3422937501345629	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY_WITH_CENSORED_DRAWS	9961
Ruiz52	100	Transfer-NonSurface	Vina	valid_fraction_pct	28.846153846153854	17.307692307692307	41.666666666666664	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	100	Transfer-NonSurface	rDock	pose_density_lt2_pct	-1.6666666666666643	-8.589743589743593	4.679487179487178	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	100	Transfer-NonSurface	rDock	coverage_k10_lt2_pct	14.102564102564099	1.282051282051281	26.923076923076923	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	100	Transfer-NonSurface	rDock	median_best_rmsd_A	-0.9585408699718179	-1.671800118844326	-0.4079966931382198	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	100	Transfer-NonSurface	rDock	valid_fraction_pct	0.0	0.0	0.0	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	100	Transfer-NonSurface	LeDock	pose_density_lt2_pct	-2.179487179487179	-8.205128205128203	3.333333333333334	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	100	Transfer-NonSurface	LeDock	coverage_k10_lt2_pct	8.333333333333325	-4.503205128205122	21.794871794871796	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	100	Transfer-NonSurface	LeDock	median_best_rmsd_A	-0.13207425997181765	-0.6896258458819302	0.3459905397438694	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	100	Transfer-NonSurface	LeDock	valid_fraction_pct	2.948717948717942	0.06410256410255499	6.987179487179489	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	100	Transfer-NonSurface	PLANTS	pose_density_lt2_pct	5.448717948717951	2.2435897435897436	9.102564102564102	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	100	Transfer-NonSurface	PLANTS	coverage_k10_lt2_pct	16.025641025641022	5.769230769230763	27.564102564102566	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	100	Transfer-NonSurface	PLANTS	median_best_rmsd_A	-1.3214074416384847	-2.1582688633215965	-0.7920946156418107	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	100	Transfer-NonSurface	PLANTS	valid_fraction_pct	3.846153846153854	0.0	9.615384615384599	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	100	Transfer-NonSurface	AutoDock-GPU	pose_density_lt2_pct	3.7820512820512837	-0.5128205128205146	8.076923076923077	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	100	Transfer-NonSurface	AutoDock-GPU	coverage_k10_lt2_pct	18.589743589743588	7.0512820512820475	30.769230769230774	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	100	Transfer-NonSurface	AutoDock-GPU	median_best_rmsd_A	-1.2223703116384845	-1.993903486887212	-0.6424480292000534	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	100	Transfer-NonSurface	AutoDock-GPU	valid_fraction_pct	1.9230769230769482	0.0	5.769230769230774	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	10	Transfer-All	Transfer-NonSurface	pose_density_lt2_pct	9.423076923076923	5.76923076923077	13.782051282051283	percentage_points	10000	paired_surface_transfer	POINTWISE_EXPLORATORY	10000
Chen52	10	Transfer-All	Transfer-NonSurface	coverage_k10_lt2_pct	28.84615384615384	17.291666666666675	41.666666666666664	percentage_points	10000	paired_surface_transfer	POINTWISE_EXPLORATORY	10000
Chen52	10	Transfer-All	Transfer-NonSurface	median_best_rmsd_A	-1.1422007945942516	-1.435037786148583	-0.6999324782681906	Angstrom	10000	paired_surface_transfer	POINTWISE_EXPLORATORY	10000
Chen52	10	Transfer-All	Transfer-NonSurface	valid_fraction_pct	0.0	0.0	0.0	percentage_points	10000	paired_surface_transfer	POINTWISE_EXPLORATORY	10000
Chen52	25	Transfer-All	Transfer-NonSurface	pose_density_lt2_pct	8.525641025641024	5.0	12.628205128205131	percentage_points	10000	paired_surface_transfer	POINTWISE_EXPLORATORY	10000
Chen52	25	Transfer-All	Transfer-NonSurface	coverage_k10_lt2_pct	28.2051282051282	16.025641025641026	41.02564102564102	percentage_points	10000	paired_surface_transfer	POINTWISE_EXPLORATORY	10000
Chen52	25	Transfer-All	Transfer-NonSurface	median_best_rmsd_A	-0.6645954511365393	-0.9358476109195056	-0.3447623360591317	Angstrom	10000	paired_surface_transfer	POINTWISE_EXPLORATORY	10000
Chen52	25	Transfer-All	Transfer-NonSurface	valid_fraction_pct	0.0	0.0	0.0	percentage_points	10000	paired_surface_transfer	POINTWISE_EXPLORATORY	10000
Chen52	50	Transfer-All	Transfer-NonSurface	pose_density_lt2_pct	7.307692307692303	3.782051282051283	11.474358974358974	percentage_points	10000	paired_surface_transfer	POINTWISE_EXPLORATORY	10000
Chen52	50	Transfer-All	Transfer-NonSurface	coverage_k10_lt2_pct	17.3076923076923	7.692307692307686	28.205128205128208	percentage_points	10000	paired_surface_transfer	POINTWISE_EXPLORATORY	10000
Chen52	50	Transfer-All	Transfer-NonSurface	median_best_rmsd_A	-0.45352203955947634	-0.7438125067316665	-0.1713411352809063	Angstrom	10000	paired_surface_transfer	POINTWISE_EXPLORATORY	10000
Chen52	50	Transfer-All	Transfer-NonSurface	valid_fraction_pct	0.0	0.0	0.0	percentage_points	10000	paired_surface_transfer	POINTWISE_EXPLORATORY	10000
Chen52	100	Transfer-All	Transfer-NonSurface	pose_density_lt2_pct	5.8974358974359	2.820512820512821	9.679487179487179	percentage_points	10000	paired_surface_transfer	POINTWISE_EXPLORATORY	10000
Chen52	100	Transfer-All	Transfer-NonSurface	coverage_k10_lt2_pct	16.025641025641036	6.410256410256395	26.282051282051285	percentage_points	10000	paired_surface_transfer	POINTWISE_EXPLORATORY	10000
Chen52	100	Transfer-All	Transfer-NonSurface	median_best_rmsd_A	-0.3669348153975127	-0.7152530520138689	-0.1346516613475415	Angstrom	10000	paired_surface_transfer	POINTWISE_EXPLORATORY	10000
Chen52	100	Transfer-All	Transfer-NonSurface	valid_fraction_pct	0.0	0.0	0.0	percentage_points	10000	paired_surface_transfer	POINTWISE_EXPLORATORY	10000
Chen52	10	Transfer-All	Vina	pose_density_lt2_pct	5.641025641025641	1.9230769230769225	9.80769230769231	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	10	Transfer-All	Vina	coverage_k10_lt2_pct	8.333333333333329	-6.410256410256416	23.076923076923084	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	10	Transfer-All	Vina	median_best_rmsd_A	-1.225797328399009	-2.223143478306135	-0.0779610052970063	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	10	Transfer-All	Vina	valid_fraction_pct	16.66666666666667	7.692307692307693	26.92307692307692	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	10	Transfer-All	rDock	pose_density_lt2_pct	-8.782051282051283	-16.47435897435897	-1.9871794871794854	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	10	Transfer-All	rDock	coverage_k10_lt2_pct	8.333333333333329	-7.051282051282044	23.076923076923073	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	10	Transfer-All	rDock	median_best_rmsd_A	-0.7685055400656764	-1.2238842721202787	0.007382925917564628	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	10	Transfer-All	rDock	valid_fraction_pct	0.0	0.0	0.0	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
